image_link,transformation,ground_truth,human_label,IQA
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_7409.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/frost/n02009912_16900.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n03938244_9845.JPEG.frost_538.png,frost,not car,not car,0.5005796393323496
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03770679_914.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n15075141_1814.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n03095699_29616.JPEG.Color_jitter_553.png,Color_jitter,not car,not car,0.6381393630753336
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n02125311_35540.JPEG.RGB_593.png,RGB,not car,not car,0.5270476234232886
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02125311_24710.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02879718_3621.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02814533_34634.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n03777568_17857.JPEG.Color_jitter_675.png,Color_jitter,car,car,0.4698558078744657
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03100240_1988.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n03670208_19036.JPEG.frost_474.png,frost,car,not car,0.19894567755740802
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n07714571_11908.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n04285008_12659.JPEG.gaussian_noise_3.png,gaussian_noise,car,car,0.9951308190317452
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_5800.JPEG.contrast_173.png,contrast,car,car,0.3417746321485553
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02814533_36626.JPEG.frost_605.png,frost,car,car,0.7690273194866645
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n03095699_21441.JPEG.RGB_441.png,RGB,not car,not car,0.49933871574765215
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_7409.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/frost/n02009912_16900.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n03938244_9845.JPEG.frost_538.png,frost,not car,not car,0.5005796393323496
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03770679_914.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n15075141_1814.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n03095699_29616.JPEG.Color_jitter_553.png,Color_jitter,not car,not car,0.6381393630753336
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n02125311_35540.JPEG.RGB_593.png,RGB,not car,not car,0.5270476234232886
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02125311_24710.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02879718_3621.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02814533_34634.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n03777568_17857.JPEG.Color_jitter_675.png,Color_jitter,car,car,0.4698558078744657
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03100240_1988.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n03670208_19036.JPEG.frost_474.png,frost,car,car,0.19894567755740802
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n07714571_11908.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n04285008_12659.JPEG.gaussian_noise_3.png,gaussian_noise,car,car,0.9951308190317452
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_5800.JPEG.contrast_173.png,contrast,car,not car,0.3417746321485553
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02814533_36626.JPEG.frost_605.png,frost,car,car,0.7690273194866645
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n03095699_21441.JPEG.RGB_441.png,RGB,not car,not car,0.49933871574765215
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_7409.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/frost/n02009912_16900.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n03938244_9845.JPEG.frost_538.png,frost,not car,not car,0.5005796393323496
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03770679_914.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n15075141_1814.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n03095699_29616.JPEG.Color_jitter_553.png,Color_jitter,not car,not car,0.6381393630753336
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n02125311_35540.JPEG.RGB_593.png,RGB,not car,not car,0.5270476234232886
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02125311_24710.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02879718_3621.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02814533_34634.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n03777568_17857.JPEG.Color_jitter_675.png,Color_jitter,car,car,0.4698558078744657
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03100240_1988.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n03670208_19036.JPEG.frost_474.png,frost,car,car,0.19894567755740802
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n07714571_11908.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n04285008_12659.JPEG.gaussian_noise_3.png,gaussian_noise,car,car,0.9951308190317452
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_5800.JPEG.contrast_173.png,contrast,car,car,0.3417746321485553
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02814533_36626.JPEG.frost_605.png,frost,car,car,0.7690273194866645
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n03095699_21441.JPEG.RGB_441.png,RGB,not car,not car,0.49933871574765215
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_7409.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_29977.JPEG.contrast_519.png,contrast,car,car,0.6948362042334097
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n15075141_28029.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03127747_4970.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n07714571_13577.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03670208_26764.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n02009912_9668.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n03127747_9178.JPEG.frost_197.png,frost,not car,not car,0.6975988471635113
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n02701002_2683.JPEG.Color_jitter_30.png,Color_jitter,car,not car,0.301204823453229
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03594945_477.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03594945_23557.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02814533_45060.JPEG.frost_8.png,frost,car,car,0.34531280556829014
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02879718_18260.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n03938244_21084.JPEG.Color_jitter_127.png,Color_jitter,not car,car,0.3113425047703752
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03594945_873.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02814533_31291.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02930766_42603.JPEG.jpeg_compression_297.png,jpeg_compression,car,car,0.37830068458483657
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n15075141_32604.JPEG.contrast_487.png,contrast,not car,not car,0.5899771170999152
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_21864.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_29977.JPEG.contrast_519.png,contrast,car,car,0.6948362042334097
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n15075141_28029.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03127747_4970.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n07714571_13577.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03670208_26764.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n02009912_9668.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n03127747_9178.JPEG.frost_197.png,frost,not car,not car,0.6975988471635113
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n02701002_2683.JPEG.Color_jitter_30.png,Color_jitter,car,not car,0.301204823453229
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03594945_477.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03594945_23557.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02814533_45060.JPEG.frost_8.png,frost,car,car,0.34531280556829014
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02879718_18260.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n03938244_21084.JPEG.Color_jitter_127.png,Color_jitter,not car,not car,0.3113425047703752
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03594945_873.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02814533_31291.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02930766_42603.JPEG.jpeg_compression_297.png,jpeg_compression,car,car,0.37830068458483657
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n15075141_32604.JPEG.contrast_487.png,contrast,not car,not car,0.5899771170999152
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_21864.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_29977.JPEG.contrast_519.png,contrast,car,car,0.6948362042334097
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n15075141_28029.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03127747_4970.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n07714571_13577.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03670208_26764.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n02009912_9668.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n03127747_9178.JPEG.frost_197.png,frost,not car,not car,0.6975988471635113
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n02701002_2683.JPEG.Color_jitter_30.png,Color_jitter,car,not car,0.301204823453229
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03594945_477.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03594945_23557.JPEG,original,car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02814533_45060.JPEG.frost_8.png,frost,car,car,0.34531280556829014
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02879718_18260.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n03938244_21084.JPEG.Color_jitter_127.png,Color_jitter,not car,not car,0.3113425047703752
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03594945_873.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02814533_31291.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02930766_42603.JPEG.jpeg_compression_297.png,jpeg_compression,car,car,0.37830068458483657
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n15075141_32604.JPEG.contrast_487.png,contrast,not car,not car,0.5899771170999152
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_21864.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_29977.JPEG.contrast_519.png,contrast,car,car,0.6948362042334097
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n15075141_28029.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03127747_4970.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n07714571_13577.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03670208_26764.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n02009912_9668.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n03127747_9178.JPEG.frost_197.png,frost,not car,not car,0.6975988471635113
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n02701002_2683.JPEG.Color_jitter_30.png,Color_jitter,car,car,0.301204823453229
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03594945_477.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03594945_23557.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02814533_45060.JPEG.frost_8.png,frost,car,car,0.34531280556829014
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02879718_18260.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n03938244_21084.JPEG.Color_jitter_127.png,Color_jitter,not car,not car,0.3113425047703752
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03594945_873.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02814533_31291.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02930766_42603.JPEG.jpeg_compression_297.png,jpeg_compression,car,car,0.37830068458483657
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n15075141_32604.JPEG.contrast_487.png,contrast,not car,not car,0.5899771170999152
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_21864.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02701002_29977.JPEG.contrast_519.png,contrast,car,car,0.6948362042334097
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n15075141_28029.JPEG,original,not car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03127747_4970.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n07714571_13577.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03670208_26764.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n02009912_9668.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n03127747_9178.JPEG.frost_197.png,frost,not car,not car,0.6975988471635113
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n02701002_2683.JPEG.Color_jitter_30.png,Color_jitter,car,car,0.301204823453229
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03594945_477.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03594945_23557.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02814533_45060.JPEG.frost_8.png,frost,car,car,0.34531280556829014
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02879718_18260.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n03938244_21084.JPEG.Color_jitter_127.png,Color_jitter,not car,not car,0.3113425047703752
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03594945_873.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02814533_31291.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02930766_42603.JPEG.jpeg_compression_297.png,jpeg_compression,car,car,0.37830068458483657
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n15075141_32604.JPEG.contrast_487.png,contrast,not car,not car,0.5899771170999152
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_21864.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_7490.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n04285008_11763.JPEG.RGB_431.png,RGB,car,not car,0.33017829284482625
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n02879718_2836.JPEG.Color_jitter_885.png,Color_jitter,not car,not car,0.25352855656005574
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n15075141_47058.JPEG.gaussian_noise_819.png,gaussian_noise,not car,not car,0.0999173114019805
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03095699_200.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02814533_33205.JPEG.gaussian_noise_906.png,gaussian_noise,car,car,0.11080662070441959
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03938244_19177.JPEG,original,not car,not car,1
